_id,,Land Use,Property City,Sale Date,Sale Price,Acreage,Land Value,Building Value,Total Value,Finished Area,Year Built,Bedrooms,Full Bath,Half Bath
65d7ef0c234a254430816a7b,6364,SINGLE FAMILY,NASHVILLE,8/23/13,259900,0.45,46000.0,194100.0,240100.0,1561.0,1960.0,3.0,1.0,1.0
65d7ef0c234a254430816a7c,6365,SINGLE FAMILY,NASHVILLE,8/2/13,267100,0.5,46000.0,165900.0,211900.0,1382.0,1960.0,3.0,2.0,0.0
65d7ef0c234a254430816a7d,6366,SINGLE FAMILY,NASHVILLE,8/29/13,282000,0.25,38500.0,267400.0,305900.0,2244.0,1961.0,4.0,2.0,0.0
65d7ef0c234a254430816a7e,6367,SINGLE FAMILY,NASHVILLE,8/23/13,360000,0.57,46000.0,259000.0,305000.0,2364.0,1961.0,3.0,1.0,1.0
65d7ef0c234a254430816a7f,6368,DUPLEX,NASHVILLE,8/8/13,99900,1.03,32700.0,77800.0,110500.0,1589.0,1960.0,4.0,2.0,0.0
65d7ef0c234a254430816a80,6369,SINGLE FAMILY,NASHVILLE,8/26/13,70000,0.11,19000.0,86300.0,105300.0,1026.0,1988.0,3.0,1.0,0.0
65d7ef0c234a254430816a81,6370,SINGLE FAMILY,NASHVILLE,8/8/13,172000,0.42,28800.0,128500.0,167400.0,1550.0,1966.0,3.0,1.0,1.0
65d7ef0c234a254430816a82,6371,SINGLE FAMILY,NASHVILLE,8/28/13,155551,0.39,32000.0,117500.0,149500.0,1690.0,1964.0,2.0,1.0,0.0
65d7ef0c234a254430816a86,6375,SINGLE FAMILY,NASHVILLE,8/30/13,145000,0.3,32000.0,110200.0,142200.0,1750.0,1966.0,3.0,1.0,1.0
65d7ef0c234a254430816a87,6376,SINGLE FAMILY,NASHVILLE,8/9/13,122000,0.35,32000.0,89500.0,121500.0,1000.0,1965.0,3.0,1.0,0.0
65d7ef0c234a254430816a88,6377,DUPLEX,NASHVILLE,8/21/13,150000,0.29,28000.0,123200.0,151200.0,3400.0,1970.0,6.0,4.0,0.0
65d7ef0c234a254430816a89,6378,SINGLE FAMILY,NASHVILLE,8/30/13,166000,0.23,28000.0,120600.0,158300.0,2532.0,1970.0,4.0,2.0,0.0
65d7ef0c234a254430816a8a,6379,SINGLE FAMILY,NASHVILLE,8/20/13,106500,0.55,26000.0,64000.0,90000.0,975.0,1958.0,2.0,1.0,0.0
65d7ef0c234a254430816a8b,6380,SINGLE FAMILY,NASHVILLE,8/2/13,88000,0.41,26000.0,93100.0,119100.0,1900.0,1968.0,3.0,2.0,0.0
65d7ef0c234a254430816a8c,6381,SINGLE FAMILY,NASHVILLE,8/9/13,124900,0.3,21000.0,78200.0,99200.0,1335.0,1958.0,3.0,1.0,0.0
65d7ef0c234a254430816a8d,6382,ZERO LOT LINE,ANTIOCH,8/13/13,42000,0.1,13000.0,33500.0,46500.0,848.0,1985.0,2.0,1.0,0.0
65d7ef0c234a254430816a8e,6383,ZERO LOT LINE,ANTIOCH,8/7/13,35000,0.09,13000.0,31800.0,46000.0,840.0,1983.0,2.0,1.0,0.0
65d7ef0c234a254430816a8f,6384,SINGLE FAMILY,NASHVILLE,8/12/13,260000,0.68,47000.0,175600.0,222600.0,1465.0,1963.0,3.0,2.0,0.0
65d7ef0c234a254430816a90,6385,DUPLEX,NASHVILLE,8/27/13,319500,0.68,47000.0,178900.0,227900.0,2226.0,1966.0,4.0,3.0,0.0
65d7ef0c234a254430816a91,6386,SINGLE FAMILY,NASHVILLE,8/9/13,642500,0.45,55000.0,430900.0,485900.0,3699.5,2008.0,5.0,3.0,0.0
65d7ef0c234a254430816a92,6387,SINGLE FAMILY,NASHVILLE,8/19/13,235000,0.68,47000.0,183300.0,230300.0,1430.0,1958.0,3.0,1.0,1.0
65d7ef0c234a254430816a93,6388,SINGLE FAMILY,NASHVILLE,8/2/13,327000,0.57,55000.0,187800.0,242800.0,2340.0,1972.0,3.0,2.0,1.0
65d7ef0c234a254430816a94,6389,SINGLE FAMILY,NASHVILLE,8/7/13,235001,0.66,44000.0,222600.0,266600.0,2434.0,1971.0,5.0,2.0,1.0
65d7ef0c234a254430816a9b,6396,SINGLE FAMILY,BRENTWOOD,8/29/13,475000,0.71,60000.0,264300.0,344300.0,3962.0,1987.0,3.0,3.0,0.0
65d7ef0c234a254430816a9c,6397,SINGLE FAMILY,BRENTWOOD,8/1/13,370500,0.51,60000.0,246400.0,306400.0,2722.0,1987.0,4.0,3.0,0.0
65d7ef0c234a254430816aa0,6401,SINGLE FAMILY,NASHVILLE,8/15/13,209000,0.52,36500.0,151300.0,187800.0,2010.0,1965.0,3.0,2.0,0.0
65d7ef0c234a254430816aa1,6402,DUPLEX,NASHVILLE,8/14/13,221500,0.24,32000.0,60800.0,92800.0,1156.0,1983.0,2.0,2.0,0.0
65d7ef0c234a254430816aa2,6403,DUPLEX,NASHVILLE,8/14/13,221500,0.25,32000.0,60800.0,92800.0,1156.0,1983.0,2.0,2.0,0.0
65d7ef0c234a254430816aa3,6404,SINGLE FAMILY,NASHVILLE,8/16/13,149000,0.26,32000.0,92900.0,124900.0,1396.0,1956.0,3.0,2.0,0.0
65d7ef0c234a254430816aa4,6405,SINGLE FAMILY,NASHVILLE,8/16/13,178500,0.55,36500.0,141900.0,178400.0,2358.0,1967.0,3.0,2.0,0.0
65d7ef0c234a254430816aa5,6406,SINGLE FAMILY,NASHVILLE,8/6/13,182000,0.34,34000.0,109900.0,143900.0,1825.0,1972.0,3.0,2.0,0.0
65d7ef0c234a254430816aa7,6408,SINGLE FAMILY,NASHVILLE,8/16/13,115000,0.45,25000.0,83300.0,108300.0,1257.0,1960.0,2.0,1.0,0.0
65d7ef0c234a254430816ab8,6425,SINGLE FAMILY,ANTIOCH,8/13/13,99000,0.26,24000.0,62700.0,86700.0,1050.0,1972.0,3.0,1.0,0.0
65d7ef0c234a254430816aba,6427,SINGLE FAMILY,ANTIOCH,8/30/13,107250,0.29,17000.0,79100.0,96100.0,1296.0,1981.0,3.0,1.0,1.0
65d7ef0c234a254430816abb,6428,SINGLE FAMILY,ANTIOCH,8/1/13,60000,0.37,17000.0,74800.0,91800.0,2200.0,1975.0,4.0,1.0,1.0
65d7ef0c234a254430816abc,6429,DUPLEX,NASHVILLE,8/29/13,132000,0.39,24000.0,77000.0,101000.0,1920.0,1970.0,4.0,2.0,0.0
65d7ef0c234a254430816abd,6430,SINGLE FAMILY,NASHVILLE,8/27/13,117000,0.32,24000.0,86800.0,110800.0,1616.0,1973.0,3.0,1.0,1.0
65d7ef0c234a254430816abe,6431,SINGLE FAMILY,ANTIOCH,8/21/13,54500,0.26,24000.0,90800.0,114800.0,1748.0,1973.0,3.0,1.0,1.0
65d7ef0c234a254430816abf,6432,SINGLE FAMILY,ANTIOCH,8/30/13,122000,0.23,24000.0,96700.0,120700.0,1602.0,1975.0,2.0,1.0,0.0
65d7ef0c234a254430816ac0,6433,SINGLE FAMILY,NASHVILLE,8/23/13,127500,0.25,24000.0,79100.0,103100.0,1320.0,1986.0,3.0,2.0,0.0
65d7ef0c234a254430816ac4,6437,SINGLE FAMILY,ANTIOCH,8/22/13,95000,0.23,24000.0,74400.0,98400.0,1148.0,1987.0,3.0,2.0,0.0
65d7ef0c234a254430816ac7,6440,SINGLE FAMILY,NASHVILLE,8/28/13,117800,0.29,25000.0,79000.0,104000.0,1369.0,1977.0,3.0,2.0,0.0
65d7ef0c234a254430816ac8,6441,SINGLE FAMILY,NASHVILLE,8/26/13,128900,0.25,25000.0,86400.0,111400.0,1470.0,1978.0,3.0,2.0,0.0
65d7ef0c234a254430816ad3,6452,SINGLE FAMILY,NASHVILLE,8/12/13,275000,0.62,67000.0,198300.0,265300.0,2735.83997,1983.0,3.0,2.0,0.0
65d7ef0c234a254430816ad4,6453,SINGLE FAMILY,NASHVILLE,8/23/13,330000,0.69,67000.0,218800.0,285800.0,2651.0,1984.0,4.0,3.0,0.0
65d7ef0c234a254430816ad9,6458,SINGLE FAMILY,NASHVILLE,8/14/13,266750,0.34,60000.0,198500.0,258500.0,2907.0,2000.0,3.0,2.0,1.0
65d7ef0c234a254430816ae4,6469,SINGLE FAMILY,NASHVILLE,8/5/13,302500,0.36,60000.0,209300.0,269300.0,3061.0,2001.0,4.0,2.0,1.0
65d7ef0c234a254430816aea,6475,SINGLE FAMILY,NASHVILLE,8/29/13,358500,0.4,85000.0,193000.0,279300.0,2794.0,2008.0,3.0,3.0,0.0
65d7ef0c234a254430816b33,6548,SINGLE FAMILY,NASHVILLE,8/21/13,225000,0.17,65000.0,111000.0,177200.0,1411.0,1930.0,3.0,1.0,0.0
65d7ef0c234a254430816b34,6549,SINGLE FAMILY,NASHVILLE,8/20/13,100000,0.19,65000.0,385000.0,462900.0,2314.5,2014.0,3.0,2.0,1.0
65d7ef0c234a254430816b36,6551,SINGLE FAMILY,NASHVILLE,8/26/13,31100,0.14,11000.0,34800.0,45800.0,864.0,1991.0,2.0,1.0,0.0
65d7ef0c234a254430816b37,6552,SINGLE FAMILY,NASHVILLE,8/16/13,29000,0.09,9000.0,25800.0,34800.0,732.0,1955.0,2.0,1.0,0.0
65d7ef0c234a254430816b39,6554,SINGLE FAMILY,NASHVILLE,8/20/13,125000,0.15,20000.0,114600.0,134600.0,1176.0,1970.0,3.0,2.0,0.0
65d7ef0c234a254430816b3a,6555,DUPLEX,NASHVILLE,8/15/13,59500,0.21,13200.0,65800.0,79000.0,1420.0,1965.0,4.0,2.0,0.0
65d7ef0c234a254430816b3b,6556,SINGLE FAMILY,NASHVILLE,8/16/13,268500,0.17,65000.0,147600.0,232700.0,1882.80005,1935.0,5.0,2.0,0.0
65d7ef0c234a254430816b3c,6557,SINGLE FAMILY,NASHVILLE,8/9/13,103000,0.17,65000.0,416500.0,481500.0,2508.0,2014.0,3.0,2.0,1.0
65d7ef0c234a254430816b46,6567,SINGLE FAMILY,NASHVILLE,8/16/13,350000,0.96,115000.0,238600.0,353600.0,3389.75,1978.0,4.0,3.0,0.0
65d7ef0c234a254430816b47,6568,DUPLEX,NASHVILLE,8/1/13,160000,0.83,150000.0,97000.0,247000.0,1626.0,1963.0,4.0,2.0,0.0
65d7ef0c234a254430816b48,6569,SINGLE FAMILY,NASHVILLE,8/30/13,329000,0.88,135000.0,140500.0,275500.0,1770.0,1959.0,3.0,2.0,0.0
65d7ef0c234a254430816b49,6570,SINGLE FAMILY,NASHVILLE,8/2/13,569900,1.1,135000.0,295800.0,442400.0,3540.0,1955.0,4.0,4.0,0.0
65d7ef0c234a254430816b4a,6571,SINGLE FAMILY,NASHVILLE,8/1/13,191900,0.42,45000.0,102200.0,154600.0,888.0,1955.0,3.0,1.0,0.0
65d7ef0c234a254430816b4b,6572,SINGLE FAMILY,NASHVILLE,8/9/13,272000,0.2,120000.0,144500.0,264500.0,1670.0,1935.0,3.0,3.0,0.0
65d7ef0c234a254430816b4c,6573,SINGLE FAMILY,NASHVILLE,8/22/13,280000,0.2,150000.0,167700.0,330900.0,1510.0,1935.0,3.0,1.0,1.0
65d7ef0c234a254430816b4d,6574,SINGLE FAMILY,NASHVILLE,8/26/13,535000,0.17,150000.0,321900.0,486400.0,2504.75,2010.0,4.0,2.0,1.0
65d7ef0c234a254430816b4e,6575,SINGLE FAMILY,NASHVILLE,8/16/13,280000,0.2,150000.0,144900.0,294900.0,1425.0,1958.0,4.0,2.0,0.0
65d7ef0c234a254430816b4f,6576,SINGLE FAMILY,NASHVILLE,8/6/13,252000,0.15,150000.0,108500.0,258800.0,960.0,1932.0,2.0,1.0,0.0
65d7ef0c234a254430816b51,6578,DUPLEX,NASHVILLE,8/30/13,292500,0.32,165000.0,293600.0,472700.0,2949.5,1939.0,3.0,3.0,1.0
65d7ef0c234a254430816b52,6579,SINGLE FAMILY,NASHVILLE,8/21/13,660000,0.17,150000.0,414200.0,580200.0,3131.0,2012.0,4.0,4.0,0.0
65d7ef0c234a254430816b53,6580,SINGLE FAMILY,NASHVILLE,8/29/13,485000,0.19,150000.0,225900.0,375900.0,2407.0,1940.0,4.0,2.0,1.0
65d7ef0c234a254430816b54,6581,SINGLE FAMILY,NASHVILLE,8/30/13,298000,0.45,60000.0,176300.0,236300.0,1444.0,1948.0,3.0,2.0,0.0
65d7ef0c234a254430816b55,6582,SINGLE FAMILY,NASHVILLE,8/28/13,162000,0.2,45000.0,88100.0,133100.0,759.0,1954.0,2.0,1.0,0.0
65d7ef0c234a254430816b56,6583,SINGLE FAMILY,NASHVILLE,8/7/13,190000,0.16,45000.0,123600.0,168600.0,1130.87999,1954.0,3.0,1.0,0.0
65d7ef0c234a254430816b57,6584,SINGLE FAMILY,NASHVILLE,8/28/13,260975,0.2,150000.0,105300.0,255300.0,1153.0,1950.0,2.0,1.0,0.0
65d7ef0c234a254430816b58,6585,SINGLE FAMILY,NASHVILLE,8/27/13,250000,0.23,150000.0,85900.0,247700.0,1320.0,1935.0,2.0,1.0,0.0
65d7ef0c234a254430816b5c,6589,SINGLE FAMILY,NASHVILLE,8/7/13,315000,0.39,65000.0,205400.0,292300.0,1676.0,1948.0,4.0,2.0,0.0
65d7ef0c234a254430816b5d,6590,SINGLE FAMILY,NASHVILLE,8/9/13,405000,1.69,209000.0,1004800.0,1213800.0,7251.44995,1958.0,4.0,4.0,1.0
65d7ef0c234a254430816b5e,6591,SINGLE FAMILY,NASHVILLE,8/13/13,262500,1.01,120000.0,194300.0,314300.0,1423.0,1959.0,2.0,2.0,0.0
65d7ef0c234a254430816b67,6600,SINGLE FAMILY,NASHVILLE,8/30/13,150000,0.18,65000.0,88400.0,153400.0,704.0,1958.0,2.0,1.0,0.0
65d7ef0c234a254430816b68,6601,SINGLE FAMILY,NASHVILLE,8/6/13,205000,0.3,65000.0,94400.0,160900.0,1224.0,1959.0,3.0,1.0,0.0
65d7ef0c234a254430816b6a,6603,SINGLE FAMILY,NASHVILLE,8/19/13,167500,0.12,80000.0,70100.0,151000.0,816.0,1950.0,2.0,1.0,0.0
65d7ef0c234a254430816b7f,6624,SINGLE FAMILY,NASHVILLE,8/1/13,585000,0.18,150000.0,371900.0,532700.0,2903.5,2013.0,4.0,2.0,1.0
65d7ef0c234a254430816b80,6625,DUPLEX,NASHVILLE,8/30/13,280000,0.22,135000.0,106100.0,247700.0,1421.0,1920.0,4.0,2.0,0.0
65d7ef0c234a254430816b88,6633,SINGLE FAMILY,NASHVILLE,8/27/13,620000,0.36,234000.0,222400.0,456400.0,2202.5,1936.0,3.0,3.0,0.0
65d7ef0c234a254430816b8b,6636,SINGLE FAMILY,NASHVILLE,8/30/13,400000,0.21,214500.0,414700.0,649900.0,3602.85,1920.0,3.0,3.0,0.0
65d7ef0c234a254430816b91,6642,DUPLEX,NASHVILLE,8/16/13,299000,0.17,214500.0,67800.0,282300.0,1632.0,1930.0,4.0,2.0,0.0
65d7ef0c234a254430816b92,6643,SINGLE FAMILY,NASHVILLE,8/15/13,545000,0.16,195000.0,309000.0,505200.0,2919.25,1930.0,5.0,4.0,0.0
65d7ef0c234a254430816b93,6644,SINGLE FAMILY,NASHVILLE,8/29/13,355000,0.21,214500.0,142900.0,357400.0,1649.0,1938.0,3.0,1.0,0.0
65d7ef0c234a254430816b94,6645,SINGLE FAMILY,NASHVILLE,8/7/13,887089,0.23,214500.0,576200.0,790700.0,4369.0,2013.0,4.0,3.0,1.0
65d7ef0c234a254430816b95,6646,SINGLE FAMILY,NASHVILLE,8/14/13,832917,0.17,195000.0,467600.0,698200.0,3882.0,2013.0,4.0,3.0,1.0
65d7ef0c234a254430816b96,6647,SINGLE FAMILY,NASHVILLE,8/15/13,921500,0.2,180000.0,511700.0,697400.0,3360.0,1920.0,4.0,4.0,0.0
65d7ef0c234a254430816b97,6648,SINGLE FAMILY,NASHVILLE,8/9/13,595000,0.15,60000.0,398200.0,458200.0,2927.75,1920.0,4.0,3.0,1.0
65d7ef0c234a254430816b98,6649,SINGLE FAMILY,NASHVILLE,8/27/13,110000,0.14,80000.0,44100.0,124100.0,672.0,1955.0,2.0,1.0,0.0
65d7ef0c234a254430816b99,6650,SINGLE FAMILY,NASHVILLE,8/14/13,605000,0.17,140000.0,449100.0,600500.0,3290.0,2013.0,4.0,3.0,1.0
65d7ef0c234a254430816b9a,6651,SINGLE FAMILY,NASHVILLE,8/12/13,335000,0.23,80000.0,172300.0,252300.0,1972.0,1940.0,2.0,1.0,0.0
65d7ef0c234a254430816b9b,6652,SINGLE FAMILY,NASHVILLE,8/22/13,258600,0.23,140000.0,351900.0,523300.0,2601.0,1930.0,3.0,3.0,1.0
65d7ef0c234a254430816b9d,6654,SINGLE FAMILY,NASHVILLE,8/1/13,442000,0.21,180000.0,224700.0,404700.0,2065.0,1930.0,3.0,2.0,0.0
65d7ef0c234a254430816b9e,6655,SINGLE FAMILY,NASHVILLE,8/30/13,629000,0.21,180000.0,598300.0,791200.0,3175.0,1935.0,4.0,3.0,0.0
65d7ef0c234a254430816b9f,6656,SINGLE FAMILY,NASHVILLE,8/15/13,685000,0.36,140000.0,48900.0,190700.0,812.0,1930.0,2.0,2.0,0.0
65d7ef0c234a254430816ba4,6661,SINGLE FAMILY,NASHVILLE,8/16/13,255000,0.96,150000.0,113400.0,264100.0,2348.50006,1966.0,3.0,1.0,1.0
65d7ef0c234a254430816ba6,6663,SINGLE FAMILY,NASHVILLE,8/15/13,347500,0.96,135000.0,185800.0,320800.0,3070.04001,1958.0,3.0,2.0,1.0
65d7ef0c234a254430816ba7,6664,SINGLE FAMILY,NASHVILLE,8/23/13,345000,1.29,170000.0,155900.0,325900.0,2690.0,1963.0,3.0,2.0,0.0
65d7ef0c234a254430816ba8,6665,SINGLE FAMILY,NASHVILLE,8/26/13,350000,1.06,190000.0,128900.0,318900.0,1658.0,1955.0,3.0,2.0,0.0
65d7ef0c234a254430816ba9,6666,SINGLE FAMILY,NASHVILLE,8/1/13,368000,0.99,150000.0,172700.0,322700.0,2520.0,1962.0,5.0,3.0,0.0
65d7ef0c234a254430816baa,6667,SINGLE FAMILY,NASHVILLE,8/15/13,415000,0.91,190000.0,189800.0,380900.0,2709.0,1952.0,3.0,3.0,0.0
65d7ef0c234a254430816bab,6668,SINGLE FAMILY,NASHVILLE,8/5/13,340000,1.89,180000.0,82300.0,262300.0,1738.0,1966.0,4.0,2.0,0.0
65d7ef0c234a254430816bac,6669,SINGLE FAMILY,NASHVILLE,8/28/13,350000,0.42,170000.0,127200.0,298800.0,1958.0,1953.0,4.0,1.0,1.0
65d7ef0c234a254430816bb1,6674,SINGLE FAMILY,NASHVILLE,8/30/13,411000,0.23,190000.0,233800.0,425700.0,2241.0,1925.0,4.0,2.0,1.0
65d7ef0c234a254430816bb2,6675,SINGLE FAMILY,NASHVILLE,8/2/13,1750000,0.84,650000.0,753900.0,1403900.0,5900.0,1945.0,4.0,5.0,1.0
65d7ef0c234a254430816bb3,6676,SINGLE FAMILY,NASHVILLE,8/12/13,450000,0.53,283500.0,92400.0,376200.0,2317.93994,1940.0,4.0,2.0,0.0
65d7ef0c234a254430816bb4,6677,SINGLE FAMILY,NASHVILLE,8/19/13,431500,0.3,240000.0,160400.0,410500.0,1890.0,1940.0,3.0,2.0,0.0
65d7ef0c234a254430816bb5,6678,SINGLE FAMILY,NASHVILLE,8/29/13,283000,0.34,202500.0,54300.0,262000.0,1000.0,1950.0,2.0,1.0,0.0
65d7ef0c234a254430816bb8,6681,SINGLE FAMILY,NASHVILLE,8/6/13,1125000,1.08,190000.0,867400.0,1058700.0,4957.0,2012.0,5.0,5.0,2.0
65d7ef0c234a254430816bb9,6682,SINGLE FAMILY,NASHVILLE,8/23/13,1300000,0.5,482600.0,775400.0,1258000.0,2934.0,1930.0,3.0,2.0,1.0
65d7ef0c234a254430816bba,6683,SINGLE FAMILY,NASHVILLE,8/16/13,339000,0.3,270000.0,83800.0,353800.0,1456.0,1950.0,3.0,1.0,1.0
65d7ef0c234a254430816bbb,6684,SINGLE FAMILY,NASHVILLE,8/16/13,553000,0.34,270000.0,219900.0,489900.0,4083.50001,1952.0,6.0,3.0,1.0
65d7ef0c234a254430816bbd,6686,SINGLE FAMILY,NASHVILLE,8/16/13,379000,0.88,190000.0,262300.0,452300.0,2200.0,1956.0,3.0,2.0,0.0
65d7ef0c234a254430816bbe,6687,SINGLE FAMILY,NASHVILLE,8/28/13,950000,0.17,189000.0,671100.0,860100.0,4371.0,1978.0,3.0,3.0,1.0
65d7ef0c234a254430816bc0,6689,SINGLE FAMILY,NASHVILLE,8/30/13,27500,0.43,240800.0,660200.0,901000.0,3536.0,1940.0,3.0,3.0,0.0
65d7ef0c234a254430816bc1,6690,SINGLE FAMILY,NASHVILLE,8/19/13,940000,0.87,516400.0,202800.0,719200.0,3676.0,1943.0,3.0,3.0,0.0
65d7ef0c234a254430816bc3,6692,SINGLE FAMILY,NASHVILLE,8/1/13,1475000,0.39,240000.0,1431900.0,1671900.0,5876.25,2007.0,5.0,5.0,2.0
65d7ef0c234a254430816bc4,6693,SINGLE FAMILY,NASHVILLE,8/30/13,355000,0.25,224000.0,131700.0,360400.0,1697.0,1948.0,3.0,1.0,1.0
65d7ef0c234a254430816bcb,6700,SINGLE FAMILY,NASHVILLE,8/30/13,495850,0.2,180000.0,521800.0,703500.0,3412.73999,1910.0,4.0,2.0,1.0
65d7ef0c234a254430816bcc,6701,SINGLE FAMILY,NASHVILLE,8/8/13,470000,0.22,180000.0,253000.0,434600.0,1998.0,1930.0,3.0,2.0,0.0
65d7ef0c234a254430816bcd,6702,SINGLE FAMILY,NASHVILLE,8/9/13,310000,0.38,180000.0,127000.0,308000.0,1445.0,1940.0,3.0,1.0,1.0
65d7ef0c234a254430816bcf,6704,SINGLE FAMILY,NASHVILLE,8/7/13,765970,0.19,180000.0,442600.0,653100.0,2889.0,2013.0,4.0,3.0,1.0
65d7ef0c234a254430816bd0,6705,SINGLE FAMILY,NASHVILLE,8/30/13,1255000,1.19,340000.0,614200.0,954200.0,6079.0,1935.0,4.0,4.0,1.0
65d7ef0c234a254430816bd1,6706,SINGLE FAMILY,NASHVILLE,8/2/13,387500,0.38,224000.0,162200.0,387100.0,2329.60001,1945.0,3.0,2.0,0.0
65d7ef0c234a254430816bd7,6712,SINGLE FAMILY,NASHVILLE,8/15/13,280000,0.14,180000.0,150500.0,333200.0,1608.0,1930.0,5.0,1.0,1.0
65d7ef0c234a254430816bd8,6713,SINGLE FAMILY,NASHVILLE,8/19/13,927500,0.79,210000.0,593600.0,803600.0,4950.0,2008.0,4.0,3.0,1.0
65d7ef0c234a254430816bd9,6714,SINGLE FAMILY,NASHVILLE,8/30/13,780000,0.27,240000.0,552400.0,794200.0,4018.0,1990.0,4.0,3.0,0.0
65d7ef0c234a254430816be0,6721,SINGLE FAMILY,NASHVILLE,8/15/13,585000,0.31,180000.0,269100.0,459500.0,2638.0,1931.0,2.0,2.0,1.0
65d7ef0c234a254430816be7,6728,SINGLE FAMILY,NASHVILLE,8/15/13,265000,0.17,140000.0,110400.0,250400.0,1084.0,1905.0,2.0,1.0,0.0
65d7ef0c234a254430816be8,6729,TRIPLEX,NASHVILLE,8/1/13,404000,0.17,140000.0,158100.0,298100.0,3271.5,1910.0,7.0,3.0,0.0
65d7ef0c234a254430816be9,6730,SINGLE FAMILY,NASHVILLE,8/19/13,690000,0.19,140000.0,425600.0,601300.0,3058.0,2013.0,4.0,3.0,0.0
65d7ef0c234a254430816bea,6731,DUPLEX,NASHVILLE,8/15/13,600000,0.61,143000.0,454500.0,597500.0,3616.0,1936.0,5.0,3.0,0.0
65d7ef0c234a254430816beb,6732,SINGLE FAMILY,NASHVILLE,8/14/13,550000,0.23,143000.0,354200.0,497200.0,2574.0,2010.0,3.0,2.0,1.0
65d7ef0c234a254430816bee,6735,SINGLE FAMILY,NASHVILLE,8/16/13,365000,0.25,128000.0,203800.0,332300.0,1643.0,1950.0,3.0,2.0,0.0
65d7ef0c234a254430816bef,6736,DUPLEX,NASHVILLE,8/5/13,268000,0.31,157500.0,79300.0,236800.0,1472.0,1948.0,4.0,2.0,0.0
65d7ef0c234a254430816bf0,6737,SINGLE FAMILY,NASHVILLE,8/29/13,375000,0.33,175000.0,124400.0,299400.0,1624.0,1951.0,3.0,2.0,0.0
65d7ef0c234a254430816bf5,6742,SINGLE FAMILY,NASHVILLE,8/15/13,427000,0.34,175000.0,110400.0,285400.0,1362.5,1945.0,3.0,1.0,0.0
65d7ef0c234a254430816bf6,6743,SINGLE FAMILY,NASHVILLE,8/19/13,400000,0.29,203500.0,192600.0,396100.0,2315.34003,1945.0,2.0,1.0,0.0
65d7ef0c234a254430816bf7,6744,SINGLE FAMILY,NASHVILLE,8/27/13,176700,0.29,36000.0,91500.0,127500.0,1350.0,1973.0,3.0,1.0,1.0
65d7ef0c234a254430816bf8,6745,SINGLE FAMILY,NASHVILLE,8/30/13,162900,0.26,36000.0,109100.0,145100.0,1850.0,1973.0,3.0,2.0,0.0
65d7ef0c234a254430816bfd,6750,SINGLE FAMILY,NASHVILLE,8/12/13,139000,0.24,36000.0,82200.0,118200.0,1125.0,1968.0,3.0,1.0,0.0
65d7ef0c234a254430816bfe,6751,SINGLE FAMILY,NASHVILLE,8/2/13,170000,0.34,34000.0,114600.0,148600.0,1248.0,1972.0,3.0,1.0,1.0
65d7ef0c234a254430816bff,6752,SINGLE FAMILY,NASHVILLE,8/13/13,130000,0.32,34000.0,108600.0,142600.0,1184.0,1972.0,3.0,1.0,1.0
65d7ef0c234a254430816c02,6755,SINGLE FAMILY,NASHVILLE,8/28/13,390000,2.02,181100.0,172000.0,353100.0,2834.0,1959.0,4.0,3.0,1.0
65d7ef0c234a254430816c03,6756,SINGLE FAMILY,NASHVILLE,8/19/13,1247000,3.19,312500.0,698700.0,1048500.0,7343.10999,1959.0,5.0,4.0,1.0
65d7ef0c234a254430816c04,6757,SINGLE FAMILY,NASHVILLE,8/5/13,240000,1.04,250000.0,209100.0,464500.0,3000.0,1955.0,4.0,3.0,0.0
65d7ef0c234a254430816c07,6760,SINGLE FAMILY,NASHVILLE,8/9/13,245000,0.36,70000.0,183800.0,253800.0,2790.0,1965.0,4.0,3.0,0.0
65d7ef0c234a254430816c08,6761,SINGLE FAMILY,NASHVILLE,8/26/13,1200000,0.7,339300.0,798600.0,1138400.0,4507.625,2006.0,5.0,4.0,2.0
65d7ef0c234a254430816c0a,6763,SINGLE FAMILY,NASHVILLE,8/15/13,350000,0.41,170000.0,123200.0,294000.0,1581.0,1950.0,3.0,2.0,1.0
65d7ef0c234a254430816c0b,6764,SINGLE FAMILY,NASHVILLE,8/2/13,376000,0.2,225000.0,128400.0,353400.0,1386.0,1945.0,3.0,1.0,0.0
65d7ef0c234a254430816c0d,6766,SINGLE FAMILY,NASHVILLE,8/30/13,605000,0.23,290000.0,363200.0,655600.0,3430.09998,1988.0,4.0,4.0,0.0
65d7ef0c234a254430816c0e,6767,SINGLE FAMILY,NASHVILLE,8/23/13,1100000,1.24,939600.0,101700.0,1058700.0,3875.0,1929.0,5.0,4.0,0.0
65d7ef0c234a254430816c0f,6768,SINGLE FAMILY,NASHVILLE,8/30/13,1900000,3.0,1170000.0,852600.0,2054000.0,5337.0,1969.0,4.0,4.0,1.0
65d7ef0c234a254430816c10,6769,DUPLEX,NASHVILLE,8/20/13,355000,0.36,363800.0,147000.0,517100.0,1896.0,1964.0,4.0,2.0,0.0
65d7ef0c234a254430816c11,6770,SINGLE FAMILY,NASHVILLE,8/28/13,515000,1.25,754000.0,634300.0,1388300.0,4951.5,1938.0,5.0,4.0,1.0
65d7ef0c234a254430816c12,6771,SINGLE FAMILY,NASHVILLE,8/16/13,370000,0.46,295000.0,721300.0,1016300.0,5045.0,2014.0,5.0,5.0,1.0
